,anon,chauf_vl,pse1,pse2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,tsa,infirmier,Date,Value,day_name,dispo
26335,323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26336,116,True,True,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26337,80,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26338,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26339,150,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26340,164,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26341,303,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26342,259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26343,355,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26344,115,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26345,235,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26346,208,False,False,False,False,True,True,False,False,False,False,False,True,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26347,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26348,331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26349,352,True,False,False,False,False,True,True,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26350,102,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26351,210,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26352,110,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26353,168,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26354,249,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26355,189,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26356,52,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26357,142,False,True,False,False,True,True,True,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26358,264,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26359,109,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26360,135,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26361,204,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26362,128,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26363,268,False,False,True,False,True,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26364,324,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26365,14,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26366,188,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26367,295,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26368,43,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26369,30,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26370,159,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26371,356,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26372,175,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26373,24,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26374,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26375,37,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26376,130,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26377,77,False,False,True,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26378,222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26379,95,True,True,False,False,True,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26380,262,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26381,358,True,False,True,False,False,False,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26382,51,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26383,48,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26384,60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26385,82,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26386,179,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26387,347,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26388,62,True,True,False,False,False,True,False,False,False,False,True,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26389,231,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26390,183,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26391,345,True,False,True,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26392,349,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26393,321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26394,307,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26395,89,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26396,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26397,330,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26398,134,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26399,206,False,True,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26400,305,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26401,122,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26402,79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26403,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26404,332,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26405,67,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26406,136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26407,342,False,True,False,True,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26408,141,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26409,181,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26410,361,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26411,274,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26412,54,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26413,243,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26414,47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26415,55,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26416,309,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26417,171,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26418,28,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26419,225,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26420,276,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26421,98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26422,131,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26423,140,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26424,111,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26425,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26426,272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26427,86,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26428,366,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26429,113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26430,83,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26431,212,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26432,40,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26433,166,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26434,362,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26435,233,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26436,167,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26437,213,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26438,238,True,False,True,False,False,True,True,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26439,239,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26440,26,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26441,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26442,78,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26443,32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26444,199,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26445,162,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26446,147,False,True,False,False,False,False,True,False,False,False,True,False,True,True,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26447,364,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26448,207,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26449,293,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26450,336,True,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26451,224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26452,161,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26453,232,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26454,277,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26455,186,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26456,33,False,False,True,False,False,True,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26457,205,True,False,True,False,True,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26458,218,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26459,283,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26460,64,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26461,119,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26462,246,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26463,74,True,False,False,False,False,True,True,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26464,163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26465,289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26466,87,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26467,294,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26468,214,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26469,284,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26470,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26471,71,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26472,273,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26473,304,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26474,44,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26475,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26476,335,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26477,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26478,216,False,True,False,False,False,True,True,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26479,328,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26480,202,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26481,275,True,True,False,False,False,True,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26482,201,False,True,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26483,317,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26484,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26485,200,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26486,258,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26487,158,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26488,338,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26489,314,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26490,193,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26491,215,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26492,95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26493,265,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26494,344,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26495,271,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26496,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26497,234,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26498,121,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26499,16,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26500,101,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26501,339,True,True,False,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26502,46,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26503,108,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26504,221,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26505,196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26506,327,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26507,58,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26508,300,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26509,41,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26510,42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26511,178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26512,353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26513,69,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26514,270,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26515,337,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26516,84,False,False,False,False,False,True,False,False,True,True,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26517,191,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26518,146,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26519,148,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26520,250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26521,226,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26522,114,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26523,160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26524,63,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26525,260,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26526,223,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26527,155,False,False,True,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26528,100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26529,173,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26530,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26531,75,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26532,198,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26533,251,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26534,117,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26535,350,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26536,17,True,True,False,False,False,True,False,False,False,False,True,False,True,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26537,255,False,False,False,False,True,True,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26538,68,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26539,91,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26540,292,True,False,True,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26541,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26542,319,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26543,322,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26544,81,False,False,False,False,True,True,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26545,266,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26546,143,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26547,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26548,73,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26549,97,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26550,154,True,True,False,False,False,True,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26551,132,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26552,301,False,False,True,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26553,329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26554,151,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26555,244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26556,56,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26557,76,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26558,346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26559,20,False,True,False,True,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26560,256,True,False,True,False,True,False,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26561,312,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26562,326,True,False,False,False,False,False,False,False,False,False,True,False,True,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26563,302,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
